halo_subs_idx,host_id,R_vir_host_kpc,r_gal_kpc,mpeak,vpeak,r_acc_kpc,M_V,r_half_kpc,mu_V,M_star,base_survival,f_wdm,weight,cosmo
162,23,278.48857142857145,90.09281155496406,143500000.0,17.16,18.45714285714286,-4.459202953962142,0.006496720868306199,23.169717755424813,6933.957598324247,0.5983209082909018,0.8015149908754218,0.4795631773493562,WDM_8keV
163,23,278.48857142857145,229.8374953868717,94750000.0,13.16,13.14,-1.4512109219819207,0.004513713306219739,25.386908603392065,434.29453939548705,0.6689606831018786,0.7273525013961,0.4865702261897952,WDM_8keV
164,23,278.48857142857145,134.18501467476057,68800000.0,12.44,11.621428571428572,-1.6136148975576248,0.0023593220700505236,23.81577092477343,504.366181772294,0.9134734786593642,0.6596527695756819,0.6025753101315822,WDM_8keV
165,23,278.48857142857145,17.582679324967724,2347000000.0,32.32,25.68,-8.13776566105394,0.09199943544113207,25.246609821267313,205308.1853465324,0.1587483030635508,0.9850689046373332,0.1563780170118474,WDM_8keV
167,23,278.48857142857145,118.16985181319589,102900000.0,14.7,13.14,-2.696880892106136,0.04552768918764406,29.15994681744593,1367.8937235678648,0.7300069222207626,0.7433828453771404,0.5426746229854793,WDM_8keV
168,23,278.48857142857145,104.28957527099193,67960000.0,13.62,10.985714285714288,-1.939482115860125,0.0010106040623749585,21.648872753338434,680.9149136238882,0.9627386680993669,0.656894824305714,0.6324180482334507,WDM_8keV
169,23,278.48857142857145,103.23340109693366,144900000.0,18.51,15.465714285714288,-4.264266100988039,0.03849832662051344,27.228392833648293,5794.372891620643,0.7739777565465011,0.8030533887162191,0.6215454601856446,WDM_8keV
170,23,278.48857142857145,94.48397985361943,247300000.0,23.15,19.357142857142858,-5.718820239570273,0.04768677430950998,26.238619162915633,22122.188869887905,0.13625450373074388,0.8743073230742396,0.11912831041363568,WDM_8keV
172,23,278.48857142857145,166.57737308677235,166600000.0,13.7,12.134285714285715,-1.8786369523532231,0.0040485269707822924,24.723297902729897,643.8056458973954,0.842338216794073,0.8241759439898421,0.6942348949849753,WDM_8keV
177,23,278.48857142857145,206.08317619399685,72190000.0,10.67,11.121428571428572,-0.23476765660227716,0.049525591993195076,31.804830391715576,141.6468962139286,0.9495747203376075,0.6703465258236456,0.6365441147882751,WDM_8keV
182,23,278.48857142857145,45.01826160071399,52170000.0,16.15,12.252857142857144,-3.118632046583726,0.004679507827754467,23.797818514756372,2017.2179249449814,0.4912219806688466,0.5952352668519252,0.29239264674695215,WDM_8keV
183,23,278.48857142857145,109.82386176166195,44840000.0,12.19,11.06857142857143,-1.556340122936442,0.06999455104675227,31.234430709284613,478.4494384302478,0.20105260003246705,0.5583887417505878,0.11226550835781347,WDM_8keV
184,23,278.48857142857145,107.01405114683322,65420000.0,14.22,12.33857142857143,-2.465153281958158,0.05945782742640003,29.971341569692413,1104.9975440934622,0.6882159945424559,0.6482764644788507,0.44615423173977925,WDM_8keV
185,23,278.48857142857145,146.684471167308,69370000.0,12.37,11.23857142857143,-1.8156836608477214,0.015111916057317544,27.646363672697106,607.5380240233922,0.8013651190581058,0.6614991093970234,0.5301023125587766,WDM_8keV
186,23,278.48857142857145,173.77798409205502,143000000.0,12.81,10.032857142857143,-1.6023015032425558,0.03662825410069441,29.782229259405042,499.1379618319086,0.9659790794379162,0.8009597217686173,0.7737103347008984,WDM_8keV
188,23,278.48857142857145,203.577297158524,73880000.0,12.25,10.794285714285715,-0.7268038649671071,0.006963727726615389,27.052854717853002,222.85457079521302,0.828858697674975,0.6754304138839461,0.5598363732219169,WDM_8keV
189,23,278.48857142857145,191.6427085884129,65420000.0,11.28,10.985714285714288,-1.1699466053056042,0.022824908794596463,29.187548319713894,335.1804210031674,0.9227591558479076,0.6482764644788507,0.5982030431185703,WDM_8keV
190,23,278.48857142857145,62.45801365227879,74160000.0,13.58,12.435714285714287,-2.575704904761655,0.007345568499232014,25.319871831111577,1223.4379896928995,0.6379003469831896,0.676257606604815,0.4313849619032329,WDM_8keV
191,23,278.48857142857145,142.17112568869732,46530000.0,11.79,10.8,-0.8581539370096118,0.06809391568589591,31.872837277143514,251.51365868646954,0.764504934890679,0.5674672781242397,0.4338315345149627,WDM_8keV
192,23,278.48857142857145,31.247667668065006,267600000.0,19.46,17.702857142857145,-4.5175675177617665,0.008878224348335568,23.789512729306722,7316.8981051155,0.14428832765348198,0.8827188585080242,0.1273660278823134,WDM_8keV
195,23,278.48857142857145,184.55501364423733,156800000.0,14.98,11.955714285714286,-2.3894327671584294,0.01717776069898499,27.35084964549114,1030.5595848557584,0.4602419711520337,0.815226374802144,0.37520139367406535,WDM_8keV
196,23,278.48857142857145,228.72009584838915,107400000.0,13.99,12.310000000000002,-2.4189102476858,0.015961709864825407,27.161936485188782,1058.9223117080735,0.5236528249332656,0.7514514850449906,0.3934996929441069,WDM_8keV
198,23,278.48857142857145,127.36761354281627,61190000.0,12.6,11.434285714285714,-1.4134160388161439,0.07194770310896896,31.43711830148098,419.43668812451216,0.7798776309331177,0.6329205442552515,0.493600574622685,WDM_8keV
200,23,278.48857142857145,108.32740433801966,229000000.0,17.92,15.84,-4.155261708157915,0.12099334365345696,29.823995355886165,5240.885641012605,0.15715295161464216,0.8656188720361158,0.1360345607138128,WDM_8keV
201,23,278.48857142857145,259.1529774366563,132800000.0,13.34,11.912857142857144,-2.3323792100958576,0.0013796206184873286,21.931868842263867,977.8037174290911,0.6792195626607167,0.7889129660237482,0.535845119760019,WDM_8keV
202,23,278.48857142857145,47.1008709135598,92490000.0,15.6,13.231428571428573,-3.0361804249346935,0.04359478060422253,28.726441727799685,1869.7010415791267,0.36347385825346146,0.7225462642805943,0.26262667844469284,WDM_8keV
205,23,278.48857142857145,117.4965114549377,58370000.0,12.78,12.528571428571428,-1.5036759992570206,0.05017632014551722,30.56426770990934,455.7958847088228,0.5770813352309636,0.6219156541025646,0.35889591607054605,WDM_8keV
208,23,278.48857142857145,191.19418539957692,141000000.0,18.57,10.4,-3.9953022839983854,0.0014908293874809403,20.43728711215907,4522.940906462483,0.8434107137514495,0.798707223043237,0.6736382290653348,WDM_8keV
209,23,278.48857142857145,55.827630128052085,99260000.0,11.75,10.205714285714286,-0.7787663301896091,0.002460566148490968,24.741858564996647,233.77955739997196,0.9318980092390255,0.7364625483060557,0.6863079826455131,WDM_8keV
210,23,278.48857142857145,95.28026328379784,67110000.0,10.65,10.675714285714287,-0.48538624380431283,0.05616410154495383,31.82735750650471,178.42450374559476,0.6686293659380045,0.6540581545731765,0.4373224891788443,WDM_8keV
211,23,278.48857142857145,246.03296153821654,137900000.0,11.58,9.932857142857143,-0.3230821700941213,0.011724587594760144,28.58785537885835,153.65010735660033,0.891745289097683,0.795113287499215,0.7090385284263966,WDM_8keV
213,23,278.48857142857145,84.7022600474402,93900000.0,14.45,16.322857142857146,-2.265030683462016,0.03270977904684948,28.873807039904996,918.9931481696628,0.6733290356104817,0.7255645142263046,0.48854365463718535,WDM_8keV
214,23,278.48857142857145,52.30391174350791,268700000.0,23.75,17.25714285714286,-6.024644482714865,0.0024158175997827944,19.456125892565307,29319.583260540778,0.006485918965804749,0.8831426158050261,0.005727991441360236,WDM_8keV
215,23,278.48857142857145,170.73437120335223,141300000.0,15.71,11.437142857142858,-3.407752173033381,0.005275973079282319,23.769210352297073,2632.6969433921536,0.7706313211021469,0.799048342765134,0.6157716800095764,WDM_8keV
216,23,278.48857142857145,140.68983181277764,91360000.0,13.25,12.945714285714285,-1.9777399162871836,0.0005136636482279649,20.14110391442872,705.3358634612422,0.2790282629265457,0.7200790236092661,0.20092239912753662,WDM_8keV
217,23,278.48857142857145,108.03049550559518,73880000.0,12.85,11.985714285714288,-2.0294514121528247,0.029622595049942486,28.89411376709303,739.742490072341,0.5254661695955372,0.6754304138839461,0.3549158324119255,WDM_8keV
218,23,278.48857142857145,122.13426369102174,162700000.0,20.02,19.06714285714286,-4.809211758473491,0.045218461038027125,27.032816799984417,9571.603578406364,0.23338817301560855,0.8207202849784803,0.1915464078679771,WDM_8keV
219,23,278.48857142857145,236.46698738396304,42300000.0,11.07,9.292857142857143,-0.20881499733538345,0.017930719398676662,29.62462324479747,138.30121610064086,0.9748965266845765,0.5440032914420666,0.5303469193318481,WDM_8keV
