halo_subs_idx,host_id,R_vir_host_kpc,r_gal_kpc,mpeak,vpeak,r_acc_kpc,M_V,r_half_kpc,mu_V,M_star,base_survival,f_wdm,weight,cosmo
285,23,278.48857142857145,29.411159897742056,109700000.0,14.67,15.501428571428574,-2.3819097743062327,0.00546083538793162,24.86983532313196,1023.4435886757348,0.3218433834250466,0.9982972671513871,0.3212953701239801,CDM
286,23,278.48857142857145,239.5878659494408,27350000.0,7.28,8.371428571428572,0.9945158849914328,0.00331036197946588,27.159342982604084,45.65555704633198,0.9141362183705369,0.9932054019550121,0.9079250302083438,CDM
287,23,278.48857142857145,138.2619378910406,34680000.0,10.44,8.934285714285714,-0.03509270787477092,0.026225537813058458,30.623978978682835,117.85203420809287,0.9457441589875053,0.9946337698176387,0.9406690781367547,CDM
288,23,278.48857142857145,184.03688294936148,28760000.0,10.29,8.512857142857143,0.19315878195346592,0.010195557863209357,28.80066342160744,95.50728230230663,0.977666980315253,0.9935363528475512,0.971347685921895,CDM
289,23,278.48857142857145,215.56551019045358,49910000.0,10.63,9.635714285714286,-0.11462283012770769,0.06841110992173466,32.62646002377575,126.80872386126259,0.804876016569957,0.9962651243760964,0.8018699047554052,CDM
290,23,278.48857142857145,150.89755275871872,163300000.0,12.68,12.692857142857143,-1.3740984594692423,0.0950224259965118,32.08048178193083,404.51942736782536,0.5773830816198353,0.9988555127136663,0.5767222740235772,CDM
291,23,278.48857142857145,213.38493482006797,31020000.0,8.37,9.120000000000001,1.0334200272803504,0.05979345796177166,33.4821380490103,44.04858776147091,0.7994181183600021,0.9940044321437308,0.7946251527858437,CDM
292,23,278.48857142857145,200.34284593757747,28480000.0,9.7,9.185714285714285,0.015071390759158199,0.05255276293427718,32.183498830513535,112.53080967625422,0.867406946256317,0.9934732225980945,0.8617455742012353,CDM
293,23,278.48857142857145,258.1975430256627,22280000.0,9.12,8.257142857142858,1.886783329865783,0.4332036097781652,38.63569333494353,20.071816043553873,0.9534381347840126,0.9916721753597136,0.9454980691921696,CDM
294,23,278.48857142857145,253.4383091219779,49910000.0,10.92,8.337142857142858,-0.2680670116973616,0.005775979576330898,27.105510903766167,146.0584894038504,0.9708279834956743,0.9962651243760964,0.9672020617251128,CDM
295,23,278.48857142857145,95.97681905499972,27920000.0,6.47,9.038571428571428,1.0250375590358587,0.03213108443313386,32.12511414672988,44.38998276304305,0.8866238983392042,0.9933431888447629,0.88072181048224,CDM
296,23,278.48857142857145,91.47945459087452,76980000.0,11.32,11.361428571428572,-0.7220418530533204,0.26585128995685653,34.96660167748163,221.8792765776287,0.6682581369626011,0.9975752919797762,0.666637806098328,CDM
297,23,278.48857142857145,189.047735036547,51600000.0,9.4,9.707142857142857,0.8938886025672552,0.2930867080592636,36.79431888821677,50.08925346518833,0.7788012520265338,0.9963870046067538,0.7759874466907076,CDM
298,23,278.48857142857145,91.73859046002035,111700000.0,17.05,14.920000000000002,-3.0514815045654267,0.005008742658134479,24.01261176056981,1896.2369362812963,0.08917362365152226,0.9983277035168221,0.08902449891429759,CDM
299,23,278.48857142857145,224.38145408829757,29040000.0,9.81,9.397142857142859,0.33142086398233417,0.02171844867291221,30.581014538896454,84.08754137944824,0.8372995234515549,0.993598273541765,0.8319393609388075,CDM
300,23,278.48857142857145,207.1828872651099,75010000.0,13.14,10.904285714285715,-2.3319544633518747,0.3726646403116882,34.09008614440046,977.4212693571473,0.8601402413993509,0.9975117707238234,0.8580000152690833,CDM
301,23,278.48857142857145,212.1184829672563,31580000.0,7.22,9.677142857142858,1.623668398236863,0.0848986572321843,34.83362217634341,25.576001027153186,0.7650919359087804,0.9941101206537444,0.7605856367174846,CDM
302,23,278.48857142857145,153.9689645377241,61470000.0,10.72,9.077142857142858,-0.5158712156176781,0.04852358980306158,31.479343068969815,183.50524683847294,0.6058558183518279,0.9969653599530518,0.6040172640227809,CDM
303,23,278.48857142857145,234.23527767208734,22280000.0,8.87,8.231428571428571,1.2018007346092276,0.02295644161100144,31.571773258700244,37.720696753195135,0.8685699452231151,0.9916721753597136,0.861336647031474,CDM
304,23,278.48857142857145,175.8810532660054,25660000.0,8.5,8.461428571428572,1.108280427556311,0.01786234218305773,30.933422122189917,41.113819887109294,0.9224684999737461,0.992761156820119,0.9157908951640561,CDM
305,23,278.48857142857145,172.29820257984048,24810000.0,7.59,9.077142857142858,1.455331385262597,0.05648741556593847,33.78053958206755,29.86533880253431,0.7834374243085377,0.9925150169561721,0.7775734084716881,CDM
306,23,278.48857142857145,232.07559069388674,66550000.0,15.62,9.811428571428573,-2.896954372706511,0.02474388272556042,27.635834541424437,1644.6812793755655,0.7744872780494848,0.9971963521787975,0.7723158884798323,CDM
307,23,278.48857142857145,203.93886939222278,34400000.0,10.8,8.362857142857143,-0.7238266985445945,0.030930680871266308,30.29357037310685,222.24432465525544,0.9805114308799966,0.994590328675896,0.975207186309409,CDM
308,23,278.48857142857145,205.38922780409078,46530000.0,9.99,9.51,0.10704331706407988,0.04152357731862908,31.7639667958338,103.39098507850618,0.8390344255423433,0.9959949102100131,0.8356740173311561,CDM
309,23,278.48857142857145,237.49247936535343,24810000.0,7.97,8.701428571428572,0.48050784462273466,0.011274996790235857,29.30653965009371,73.29879956737665,0.9539402715417655,0.9925150169561721,0.9468000447844508,CDM
310,23,278.48857142857145,227.64963502393636,27350000.0,8.98,9.295714285714286,0.6747227453740212,0.08567975639259125,33.904563531397656,61.29300329327111,0.8264924507995416,0.9932054019550121,0.8208767668091417,CDM
311,23,278.48857142857145,273.77515390911753,24250000.0,7.28,8.398571428571428,0.9331365688908626,3.900515948895961,42.454196529967234,48.31092717190738,0.8813235933749691,0.9923434979326065,0.874575737460251,CDM
312,23,278.48857142857145,230.3971429280052,28200000.0,10.79,9.122857142857143,-0.8723007557656874,0.0019377240710693635,24.129608586382165,254.81224976675168,0.5454548096565337,0.9934088470027531,0.5418596335530033,CDM
313,23,278.48857142857145,93.07400391131274,79240000.0,16.62,14.870000000000003,-3.6297299832422807,0.08672342296565488,29.62640174313551,3229.9216928383807,0.5257927817754693,0.9976442832226099,0.5245541628980102,CDM
314,23,278.48857142857145,128.90722735870082,96720000.0,14.81,9.797142857142857,-2.907431367477982,0.010775660753526019,25.82023785433844,1660.6287290469104,0.6390438634545399,0.998069200736911,0.6378099980339003,CDM
315,23,278.48857142857145,205.02070527592247,36940000.0,11.36,9.371428571428572,-0.540874223810774,0.09282489616461946,32.862897807533855,187.78015340858872,0.5601070362003103,0.9949604144881569,0.5572843288955939,CDM
316,23,278.48857142857145,212.62455269363002,78390000.0,9.34,9.257142857142858,0.7880311034832816,0.0386160477637778,32.287319889304484,55.218875546496555,0.4941785056142338,0.9976188007988076,0.4930017681514188,CDM
317,23,278.48857142857145,171.6212666998842,65140000.0,11.34,10.367142857142857,-0.3874721373474266,0.13536783852322376,33.835555005551676,163.0380059196695,0.3852351088259791,0.9971358399909371,0.38413173383319277,CDM
318,23,278.48857142857145,218.53145572859458,50190000.0,12.1,8.21,-1.4603751650480516,0.22347108093455018,33.851181154302054,437.97575103233834,0.9769323349453432,0.9962858827246229,0.9733038936832482,CDM
319,23,278.48857142857145,74.21825645914872,68800000.0,12.95,10.520000000000001,-1.2066231730168546,0.05394921018537566,31.01875195292267,346.6963498040702,0.4440224495601973,0.9972877913092052,0.44281816801359214,CDM
320,23,278.48857142857145,175.51143866438338,31300000.0,8.92,8.294285714285715,0.8129942866700328,0.20974695318212017,35.98692226214164,53.963770338866766,0.9665803636937464,0.9940577463037243,0.9608366979548398,CDM
321,23,278.48857142857145,216.2411314685,38630000.0,9.53,8.214285714285715,0.7283191067469046,0.0007084841543452055,23.54541948487578,58.3407969369495,0.933219291209828,0.9951798201281982,0.9287210063663612,CDM
322,23,278.48857142857145,80.54436475555853,36940000.0,10.97,8.904285714285715,-0.794865078781525,0.4680311290177518,36.12195828815792,237.2717489603369,0.62289690386919,0.9949604144881569,0.619757761657079,CDM
323,23,278.48857142857145,116.79969422660645,40040000.0,9.88,8.791428571428572,0.1305269142785095,0.06356133485848195,32.711941631656785,101.17873243825333,0.8359965106844625,0.9953487682448211,0.8321080971667482,CDM
324,23,278.48857142857145,203.28639995869082,44270000.0,12.45,9.471428571428572,-1.9633470016126422,0.21204824939157862,33.234276126293224,696.0473761033143,0.41213412611423805,0.9957913137311198,0.4103995828767241,CDM
325,23,278.48857142857145,205.84857769432458,22560000.0,9.31,8.05857142857143,0.5794649556480689,0.004389712307974818,27.357094918923465,66.91354174085694,0.95420230484729,0.991774680450361,0.946353685974919,CDM
326,23,278.48857142857145,182.68826855983244,80080000.0,11.23,11.067142857142859,-0.008874814135668707,0.010520449924877343,28.666746424533173,115.040278827004,0.5216656558535,0.9976689356466615,0.5204496196387789,CDM
327,23,278.48857142857145,242.31338832856156,39760000.0,10.35,9.15857142857143,0.07109276168111212,0.045065198050557156,31.905748852701628,106.87174370227683,0.598178743431387,0.9953161672836943,0.5953769742627044,CDM
328,23,278.48857142857145,200.82961099663726,66550000.0,12.19,9.911428571428571,-0.7589365570072939,0.036631911619939575,30.625811027484936,229.54858648106517,0.5514761869196192,0.9971963521787975,0.549930041909717,CDM
329,23,278.48857142857145,82.6608253093137,223300000.0,19.64,19.59857142857143,-4.538951310881074,0.09977030550856329,29.02150487042325,7462.434364765464,0.055058802904349724,0.9991627740452527,0.05501270624552088,CDM
330,23,278.48857142857145,93.08087442474346,87700000.0,12.7,16.025714285714287,-2.002944613746199,0.3180336719525763,34.074870574823365,721.9013359157501,0.41520963982607995,0.9978710417310239,0.4143256758300136,CDM
331,23,278.48857142857145,264.77446197524955,50480000.0,10.63,9.858571428571429,-0.3739805577649866,0.0020936706222924803,24.79601090917496,161.02459781405972,0.41909942831672264,0.9963071405775216,0.4175517530439079,CDM
332,23,278.48857142857145,215.1243366150761,30170000.0,9.44,8.02,0.9767733813235502,0.15790526457419654,35.53420610053164,46.407764379074116,0.9585441941003707,0.9938365612663971,0.9526362656865823,CDM
333,23,278.48857142857145,118.31225202653621,40320000.0,12.18,11.15,-0.8082338248985357,0.04170523753949561,30.85816884168881,240.2113533013046,0.627768106349315,0.9953809185168135,0.6248683943135419,CDM
334,23,278.48857142857145,262.14776562161774,36380000.0,8.77,9.155714285714286,1.0753431740095234,0.025435386706629756,31.6679845689502,42.380173506007885,0.8351812009911616,0.9948832387090313,0.8309077781509853,CDM
335,23,278.48857142857145,228.80485937467765,28200000.0,9.7,9.44,0.9558896335901563,0.0032778680854873335,27.099296663687582,47.30904121734048,0.8865932315472109,0.9934088470027531,0.8807495599117597,CDM
336,23,278.48857142857145,256.1872234702423,20870000.0,8.96,7.935714285714286,1.3217160036050184,0.0725618529707482,34.19070749712378,33.77641861834086,0.9185519930319679,0.9911145628071154,0.9103902569894834,CDM
337,23,278.48857142857145,174.68572421608457,91930000.0,11.81,11.04857142857143,-1.0427949590967254,0.0007894367031133426,22.009241282249587,298.13844613430933,0.5692718255145365,0.9979688020843741,0.5681155217691268,CDM
338,23,278.48857142857145,160.15419228394418,20020000.0,7.27,7.982857142857143,0.6824576938788711,0.09243422591112045,34.07707140767691,60.85789442271442,0.8639261098474691,0.9907408195757352,0.8559268621231582,CDM
339,23,278.48857142857145,272.92422511214556,34120000.0,8.14,9.681428571428572,0.8737503912376612,0.0032278528908543315,26.98376872995121,51.0269773987161,0.6975317649334416,0.9945461784574351,0.6937275511672243,CDM
340,23,278.48857142857145,116.80224347858966,49060000.0,11.27,10.412857142857144,0.2164244755999869,0.04265665958696653,31.931808362241792,93.48247665787845,0.7202791743289965,0.9962006620448526,0.7175425903236661,CDM
341,23,278.48857142857145,71.76644375317943,40040000.0,11.35,9.688571428571429,-0.7446534844167267,0.03047468512960065,30.240492321969484,226.54860576328286,0.3812374525782287,0.9953487682448211,0.37946422883253333,CDM
342,23,278.48857142857145,119.19708597999106,39480000.0,10.86,9.825714285714286,-0.3352133948259617,0.253220857835544,35.24773365463237,155.3765084414342,0.3886769592275231,0.9952831060897611,0.3868436112454926,CDM
343,23,278.48857142857145,99.04152705624321,26220000.0,8.86,8.29857142857143,0.941955306635772,0.024618502094346024,31.463713101914884,47.92011783921008,0.847669154459036,0.9929146612293085,0.8416631313342281,CDM
344,23,278.48857142857145,213.37671295774618,39480000.0,13.04,8.715714285714286,-2.236224242472974,0.010996213232455984,26.535441192673936,894.9312985578912,0.8404660025687374,0.9952831060897611,0.8365016135994581,CDM
345,23,278.48857142857145,255.36350881175426,34680000.0,8.95,9.89,1.8089503033978747,0.016427201982427867,31.452217959735556,21.563531057078507,0.7921109273656967,0.9946337698176387,0.7878602777994886,CDM
346,23,278.48857142857145,151.91349915161624,76700000.0,13.0,11.120000000000001,-1.4408102553058537,0.32898769066388245,34.71053765949188,430.15413506446066,0.5045619700356545,0.9975664620222586,0.5033340993194487,CDM
347,23,278.48857142857145,93.22378167284786,41450000.0,9.64,10.47857142857143,0.3694250435471025,0.09437385580909091,33.80913321080423,81.1951302043662,0.6391925488808863,0.9955062740945151,0.6363201927653873,CDM
348,23,278.48857142857145,91.68967627106605,86570000.0,14.45,14.46,-1.8809319453198894,0.026618478352442528,28.810433852413343,645.1679400714405,0.26128386950286386,0.997843312629886,0.2607203618814925,CDM
349,23,278.48857142857145,129.8871362501427,37500000.0,10.87,9.031428571428572,-0.8334266994814534,0.0238668263326753,29.620996336275443,245.85026445862462,0.835141396009489,0.995035296785073,0.830995166835802,CDM
350,23,278.48857142857145,68.71549449485777,29330000.0,9.44,8.6,0.6032229168757581,0.0026123562185517025,26.253834571006834,65.465250382941,0.8734869009728564,0.9936611672835033,0.8679500136275383,CDM
351,23,278.48857142857145,190.15980282973825,40890000.0,10.19,9.687142857142858,-0.1327722399078617,0.06987434557222807,32.65426619802147,128.94630326789112,0.8581867527727127,0.9954450129982151,0.854277723268729,CDM
352,23,278.48857142857145,179.58823310391446,20300000.0,7.67,7.902857142857143,1.286647188048843,0.001789465124250083,26.115713052112284,34.88519257856437,0.8547694674219302,0.9908673601995632,0.8469631657635545,CDM
353,23,278.48857142857145,59.00805548604233,24250000.0,6.95,8.59,0.8019996150280404,0.11564441303193747,34.683072566657096,54.51300889768934,0.8709913155024714,0.9923434979326065,0.864322568694645,CDM
354,23,278.48857142857145,93.65819532224809,154000000.0,11.82,10.082857142857144,-1.3138516901220676,0.047082913985129836,30.615914649304305,382.68432715511574,0.6563217714617353,0.9987864818680896,0.6555253130916989,CDM
355,23,278.48857142857145,242.78560879247496,26790000.0,7.67,9.434285714285714,1.0053095994682058,1.7973052324393308,40.84386846366353,45.203926511330316,0.8125610817985183,0.9930643623018032,0.8069254525275089,CDM
356,23,278.48857142857145,133.03723661640467,25100000.0,6.36,8.737142857142857,1.004776594071671,0.005672638744913257,28.33915189961901,45.226123295123884,0.8838679471971879,0.9926008537470783,0.8773280789876062,CDM
357,23,278.48857142857145,147.40204841708115,65980000.0,10.74,12.612857142857145,-0.32201023786911076,0.03815700821076662,31.151311010501487,153.49848560608814,0.470358475585799,0.9971722003535515,0.46902839605483343,CDM
358,23,278.48857142857145,172.3787731380216,30170000.0,10.32,8.997142857142858,0.37141820887121924,0.6625475042909279,38.04295299176763,81.04621110072272,0.5985812696991554,0.9938365612663971,0.5948919507162824,CDM
359,23,278.48857142857145,113.38864446617994,42300000.0,10.2,8.46857142857143,0.20787166958456016,0.23474619058764715,35.62631410725392,94.2217860030328,0.8591002963432446,0.9955961738857328,0.8553169680234336,CDM
360,23,278.48857142857145,193.73066987180636,25100000.0,10.35,8.827142857142858,0.10104203752506713,0.011063915553324258,28.88603596996366,103.96404893567059,0.5211276319634522,0.9926008537470783,0.5172717323981159,CDM
361,23,278.48857142857145,200.82386281901,35530000.0,9.34,8.557142857142859,0.6771342865102792,0.04865391067349177,32.67817272468851,61.15701577833226,0.8271421536780187,0.9947614726302769,0.8228091468673246,CDM
362,23,278.48857142857145,244.2417190959336,27920000.0,8.42,8.017142857142858,0.7368784200976117,0.03223209633082175,31.843770852699947,57.882680129875155,0.9331855351870438,0.9933431888447629,0.9269734953065049,CDM
363,23,278.48857142857145,68.31081726273463,59220000.0,11.66,12.992857142857144,-0.4680352721292458,0.07316804580553801,32.419021678360714,175.59579387823925,0.6973849185207943,0.9968504270482264,0.6951884538444464,CDM
364,23,278.48857142857145,104.78761221380059,36660000.0,10.11,8.05857142857143,0.2659099021388185,0.010291643353537522,28.893783211855464,89.31739315764752,0.9324476068398645,0.9949221198192403,0.9277127496174955,CDM
365,23,278.48857142857145,126.21288624012666,27630000.0,10.99,8.252857142857144,-0.9169803001045507,0.028372006603548515,29.912919632080712,265.516870132653,0.6572260832863777,0.9932737923491946,0.652805444176668,CDM
366,23,278.48857142857145,174.4408606879492,55550000.0,10.68,9.280000000000001,0.07452003349963565,0.002629650844355224,25.73946014563407,106.53492061579912,0.5280937880709767,0.9966430474910957,0.5263210023041751,CDM
367,23,278.48857142857145,220.20196388306894,79240000.0,10.62,7.781428571428572,0.14394202703032288,0.03918198597218053,31.674823921928827,99.93628226341805,0.8660421398713021,0.9976442832226099,0.8640019898724804,CDM
368,23,278.48857142857145,257.2380950617946,24810000.0,7.43,9.194285714285714,1.016009739375297,0.0743031913408947,33.93649674636659,44.76062110678097,0.8017248533123605,0.9925150169561721,0.7957239563795021,CDM
369,23,278.48857142857145,212.89846818402543,23970000.0,9.35,8.492857142857144,0.5078326597863665,0.023130066093602353,30.89416669947331,71.47710202091709,0.8145869968925598,0.9922547564749811,0.808277822229313,CDM
370,23,278.48857142857145,155.51505865796096,106600000.0,12.58,11.487142857142858,-1.407390729461162,0.003001422796562597,24.54469482539073,417.11546472126395,0.17337202432325105,0.9982478377289219,0.17306824840337143,CDM
371,23,278.48857142857145,104.0865358188879,35810000.0,11.59,7.8185714285714285,-1.2588754819680998,0.15869289072403248,33.30936154518156,363.7895275197363,0.9737527445341511,0.9948022189372283,0.9686913909587895,CDM
372,23,278.48857142857145,152.54538902990404,22000000.0,9.58,8.56857142857143,0.32279835324386585,0.061284180857224355,32.82498995194904,84.75799188373256,0.8534387545867627,0.991567083162112,0.8462417765431017,CDM
373,23,278.48857142857145,155.5463058555441,39760000.0,10.19,10.724285714285715,-0.13110486827419265,0.012194383670304317,28.865144077878853,128.7484316279921,0.6490822276216273,0.9953161672836943,0.6460420350483205,CDM
374,23,278.48857142857145,95.10728743081954,41450000.0,11.25,9.887142857142859,-0.7662602798379767,0.023764631378796253,29.678844802032298,231.1022170961391,0.7141426746519925,0.9955062740945151,0.7109335132146966,CDM
375,23,278.48857142857145,224.54460399589593,22840000.0,7.42,8.454285714285716,0.27213832139508387,0.0028753234557466604,26.131021528104426,88.80648307956486,0.8806744205126575,0.9918746928046307,0.8735186703068883,CDM
376,23,278.48857142857145,253.4510454682979,22840000.0,5.75,8.365714285714287,1.1586234976193301,0.006204265478160502,28.687525032689095,39.25098871931997,0.7371384752855357,0.9918746928046307,0.7311489987283145,CDM
377,23,278.48857142857145,260.5108141435128,28480000.0,11.08,9.574285714285715,0.24212472942612706,0.015234844445069944,29.72176452147305,91.2956548777463,0.7483714799970258,0.9934732225980945,0.7434870259331506,CDM
378,23,278.48857142857145,68.17472300745452,53290000.0,10.48,8.021428571428572,-0.6066561627222047,0.23945386960337367,34.85490280660544,199.5089877232489,0.8735591421849526,0.9965011815803246,0.8705027173676,CDM
379,23,278.48857142857145,229.02298476576738,27630000.0,11.42,9.24,-0.523653081023312,0.012562060000785568,28.53710090694758,184.82522025226862,0.6968416696805053,0.9932737923491946,0.6921545679105002,CDM
380,23,278.48857142857145,134.64509964028275,31300000.0,11.42,9.051428571428572,-0.7216060373782627,0.10021756284406821,32.84856281891179,221.7902318709664,0.7179137765696872,0.9940577463037243,0.7136477507772588,CDM
381,23,278.48857142857145,172.22850329414837,25100000.0,8.61,8.56857142857143,0.62847416681503,0.01400654769784857,29.92557936048715,63.96027660935929,0.852932420548895,0.9926008537470783,0.8466214488253951,CDM
382,23,278.48857142857145,219.1945231514477,26510000.0,10.18,8.715714285714286,0.7316257207372869,0.051300819110895256,32.84769688897546,58.163390088347185,0.5669654490965412,0.9929916237117339,0.5629919418868269,CDM
383,23,278.48857142857145,184.57839162009412,34120000.0,9.95,9.461428571428572,0.7788922527506177,0.028868952256816915,31.646497035058516,55.685625060880604,0.7827650838100673,0.9945461784574351,0.7784960227332163,CDM
384,23,278.48857142857145,138.93886851299817,80360000.0,12.87,7.777142857142858,-1.012484066755369,0.13086982931282073,33.1371632840588,289.93031454091044,0.951491023980055,0.9976770388594689,0.9492807473057853,CDM
385,23,278.48857142857145,120.11729301657839,36940000.0,11.15,9.662857142857144,-0.22798431532812646,0.015415847717672414,29.27730241345995,140.76468931841498,0.6024604832251018,0.9949604144881569,0.5994243321023826,CDM
386,23,278.48857142857145,39.80027176606857,98130000.0,15.41,14.747142857142858,-3.067123137599604,0.0038805220051889387,23.44277728591152,1923.7527560992519,0.11730406653455927,0.9980968907374365,0.11708082407900099,CDM
387,23,278.48857142857145,88.68490771908893,42580000.0,10.82,8.642857142857142,-0.46603248340581427,0.003549469765903331,25.85023459369262,175.2721820178265,0.5578538449153018,0.9956250054842797,0.5554132374032238,CDM
388,23,278.48857142857145,253.56291897190795,28760000.0,9.8,8.51,0.35710948382244645,0.014082133005138027,29.665901364188898,82.12137388396812,0.48709137038326655,0.9935363528475512,0.48394298363410637,CDM
389,23,278.48857142857145,209.00150668336917,31860000.0,8.28,8.61857142857143,1.581284965878543,0.004401474370442271,28.364725523400544,26.594143855289943,0.7967807766552052,0.9941615798268164,0.7921288356951766,CDM
390,23,278.48857142857145,112.52207583857358,30170000.0,8.66,9.151428571428571,1.89535310933764,0.06937795501016399,34.66691025222188,19.914011622659178,0.5940890709048254,0.9938365612663971,0.5904274393140004,CDM
391,23,278.48857142857145,73.8207287961833,30740000.0,9.5,8.241428571428573,0.6660132102184386,0.01531654353576232,30.15726672955786,61.78665953192616,0.6243310276443129,0.9939501526487,0.6205539202303846,CDM
392,23,278.48857142857145,83.52182288456153,37780000.0,10.38,9.714285714285715,0.19125547871212678,1.8004584257749228,40.033620637446916,95.67485407760493,0.20431511248720755,0.9950719095906349,0.203308229140871,CDM
393,23,278.48857142857145,124.61473935818181,27350000.0,10.19,9.475714285714286,0.00274713503651558,0.002125866057951113,25.205876295661177,113.81543064762548,0.7240045664041607,0.9932054019550121,0.7190852463927087,CDM
394,23,278.48857142857145,277.3016702555756,21710000.0,7.94,7.405714285714287,0.8411331373387698,0.04222883146867227,32.53462812848565,52.58316768345378,0.9091541162541623,0.9914554044542496,0.9013857620420164,CDM
395,23,278.48857142857145,132.5209217213495,31020000.0,10.94,9.221428571428572,-0.4129533397944485,0.005644250768440345,26.91052783501214,166.909607520183,0.7130717681991184,0.9940044321437308,0.7087964980264908,CDM
396,23,278.48857142857145,178.00111785935934,30450000.0,10.85,8.791428571428572,-0.5691990135603477,0.015366817367787772,28.92917030624161,192.74343982714728,0.8916079780494489,0.9938928887018442,0.8861628288931773,CDM
397,23,278.48857142857145,92.79533547390142,62040000.0,11.16,10.54857142857143,-0.5928212638354777,0.049734454013508074,31.455915180082982,196.9828903170333,0.7610679771848486,0.9969931568186304,0.7587795651270917,CDM
398,23,278.48857142857145,156.16849939755136,32990000.0,10.79,9.662857142857144,-0.4474463185674731,0.0008254101129304138,22.70135228009277,172.2973220484361,0.5823095104337127,0.9943604285996395,0.5790255343725128,CDM
399,23,278.48857142857145,256.9851159034638,18610000.0,8.29,7.362857142857143,1.3334525485206736,0.04439004814940212,33.13533029991656,33.413270039234234,0.9195286683608886,0.9900463089652842,0.9103759640984608,CDM
400,23,278.48857142857145,151.34359542958208,55550000.0,10.62,10.282857142857145,-0.0809814841802794,0.868968317637794,38.17948789907393,122.93982587412853,0.309339477269972,0.9966430474910957,0.30830103933564745,CDM
401,23,278.48857142857145,40.19309007523099,42020000.0,13.71,11.268571428571429,-2.1121819604644267,0.01976126522782058,27.932341446068968,798.312232849704,0.2125392769503638,0.9955669597607513,0.211597081783222,CDM
402,23,278.48857142857145,139.38782337823906,25940000.0,10.6,9.881428571428572,-0.4170140300159897,0.0574688719646057,31.94559900393119,167.53502392222813,0.6242542935148744,0.992838731536107,0.6197838409292765,CDM
403,23,278.48857142857145,235.3573774115467,36660000.0,8.99,8.19,1.224626316794815,0.17438600195207493,35.99763409253759,36.93596697908243,0.45500995436418357,0.9949221198192403,0.4526994683348693,CDM
404,23,278.48857142857145,125.5336689530523,65980000.0,16.65,12.734285714285715,-3.6719219168666504,0.034767883184993284,27.59941900309317,3357.907795774921,0.16749537811526727,0.9971722003535515,0.16702173474425117,CDM
405,23,278.48857142857145,230.24126919562553,15790000.0,7.29,7.442857142857143,1.1798604836865971,0.011753773600385656,30.096196760265617,38.490699750757635,0.8611223978669751,0.9882895606710889,0.8510382762719874,CDM
406,23,278.48857142857145,105.58183304615935,97000000.0,14.35,12.95,-2.3416709099450106,0.0011150228623032958,21.46019762195357,986.2076430810935,0.2577645613070607,0.998074763393767,0.25726830353784275,CDM
407,23,278.48857142857145,264.0383158651331,18890000.0,9.3,7.9628571428571435,0.5528924530769892,0.09115057162887161,33.91713910683653,68.5714003732469,0.8143170322482773,0.9901923948430373,0.8063305323233966,CDM
408,23,278.48857142857145,207.32767026410585,45680000.0,12.23,9.848571428571429,-0.49593480121503664,0.03115549465412988,30.537188124259682,180.1664496660249,0.7459491594153278,0.9959206902215695,0.7429062017151128,CDM
409,23,278.48857142857145,260.2960465253676,17480000.0,8.57,8.277142857142858,1.5405822213423814,0.006284331645772504,29.097327373161015,27.610044808767498,0.8399520696321923,0.989409698141855,0.8310567236684137,CDM
410,23,278.48857142857145,157.18022672547045,80650000.0,13.88,8.017142857142858,-1.6162423675939364,0.03951415267849374,29.932970671220655,505.58822061729387,0.8035017422925096,0.9976853722952871,0.8016419348990143,CDM
411,23,278.48857142857145,213.83605297288506,31860000.0,7.9,7.737142857142858,1.9035825484631217,0.012046938713158309,30.873415724082825,19.763642098609488,0.8736810161144147,0.9941615798268164,0.8685800992450048,CDM
412,23,278.48857142857145,75.1640953147804,28200000.0,8.19,7.771428571428572,1.3242094605705264,0.013229620434376496,30.497396052471156,33.69893809245148,0.8785168928364309,0.9934088470027531,0.87272645358508,CDM
413,23,278.48857142857145,201.69280945972346,39760000.0,10.92,8.725714285714286,-0.6132664691804601,0.0922405225580808,32.776791974939464,200.7273669095834,0.6672128469875891,0.9953161672836943,0.6640877336261292,CDM
414,23,278.48857142857145,181.17693347800198,44270000.0,10.22,8.527142857142858,0.24137656266802932,0.0037731618496552807,26.69035340680473,91.35858721165508,0.4665466915786596,0.9957913137311198,0.46458314292402103,CDM
415,23,278.48857142857145,275.17526808066475,22280000.0,7.67,7.314285714285715,1.0175903778365663,0.16617936164873529,35.685925480550345,44.69550502795277,0.9129842638695997,0.9916721753597136,0.9053810910207528,CDM
416,23,278.48857142857145,166.3103129817287,65420000.0,11.49,8.585714285714285,-1.1105192073841037,0.003442147217019897,25.139077667048408,317.3274800647804,0.3501089322735099,0.9971480635635567,0.34911044385283485,CDM
417,23,278.48857142857145,88.08648116064828,23120000.0,8.79,7.611428571428572,0.6221267602225229,0.010457693875095282,29.28475605466232,64.3352948842189,0.9293726952691085,0.9919723022583974,0.9219119721821896,CDM
418,23,278.48857142857145,264.1217595684806,36090000.0,7.29,8.017142857142858,1.1110151836703634,0.7450077783402815,39.03726888993549,41.01039256636845,0.7386412681571356,0.9948423362706855,0.7348316048793867,CDM
419,23,278.48857142857145,82.73970741834728,104300000.0,15.27,11.767142857142858,-3.3190673889821705,0.27056987610062155,32.40777949577981,2426.201995514017,0.3714705048789191,0.9982092689827929,0.37080530112385485,CDM
